Gap,AM,CBD,porous,x,y,z,res,tliq,tsol,CC/AM,CC/CBD,Active_Surface,porocal,pressure,sigma,tliq_racine,tsol_racine
31.0,96.0,4.0,48.0,50.0,50.0,86.8,1.0,7.725999999999999,1.8979999999999997,37.790000000000006,14.88,52.160000000000004,0.34792526726768,75.7558725119257,0.050391971792976,2.77956831180671,1.37767920794356
31.0,96.0,4.0,49.0,50.0,50.0,85.3,1.0,7.978,1.893,38.81,14.55,51.7,0.34292224482545,75.7558725119257,0.048098519924753,2.82453536001941,1.37586336530922
31.0,96.0,4.0,50.0,50.0,50.0,83.8,1.0,9.169,1.8419999999999999,40.46999999999999,14.140000000000004,49.800000000000004,0.33791922238322,75.7558725119257,0.041240223562747,3.02803566689694,1.35720300618588
41.0,93.0,7.0,45.0,50.0,50.0,89.4,1.0,9.385,1.9680000000000004,33.06,20.98,51.84999999999999,0.34361776903866,56.7729093620084,0.040970515029756,3.06349473640808,1.40285423334001
41.0,93.0,7.0,46.0,50.0,50.0,87.9,1.0,10.68,1.9150000000000003,32.870000000000005,22.09,50.150000000000006,0.33933462487843,56.7729093620084,0.035553880640352,3.26802692767364,1.3838352503098
41.0,93.0,7.0,47.0,50.0,50.0,86.5,1.0,11.11,1.9080000000000001,33.410000000000004,21.860000000000003,49.699999999999996,0.3350514807182,56.7729093620084,0.033746409264056,3.33316666249979,1.38130373198656
41.0,93.0,7.0,48.0,50.0,50.0,85.1,1.0,11.34,1.893,36.01,21.520000000000003,49.300000000000004,0.33076833655797,56.7729093620084,0.032639309401091,3.36749164809655,1.37586336530922
41.0,93.0,7.0,49.0,50.0,50.0,83.6,1.0,13.85,1.858,34.83,21.839999999999996,47.60000000000001,0.32648519239774,56.7729093620084,0.026378117710691,3.72155881318568,1.3630847369111
41.0,93.0,7.0,50.0,50.0,50.0,82.2,1.0,14.02,1.8470000000000002,32.67999999999999,22.66,47.199999999999996,0.32220204823751,56.7729093620084,0.02571641169599,3.74432904536981,1.35904378148756
41.0,94.0,6.0,45.0,50.0,50.0,90.2,1.0,7.656999999999999,2.0029999999999997,35.31000000000001,18.44,54.0,0.35205278236723,56.7729093620084,0.051449270402107,2.76712847551392,1.41527382509534
41.0,94.0,6.0,46.0,50.0,50.0,88.8,1.0,8.834999999999999,1.9610000000000003,33.290000000000006,19.910000000000004,52.28000000000001,0.347769638207,56.7729093620084,0.044046884567474,2.97237278954037,1.40035709731482
41.0,94.0,6.0,47.0,50.0,50.0,87.3,1.0,8.894,1.9459999999999997,35.44,19.36,51.8,0.34348649404677,56.7729093620084,0.043215806930328,2.98228100620984,1.39499103939774
41.0,94.0,6.0,48.0,50.0,50.0,85.9,1.0,10.282,1.9,35.589999999999996,19.82,50.080000000000005,0.33920334988654,56.7729093620084,0.036915828488916,3.20655578463871,1.37840487520902
41.0,94.0,6.0,49.0,50.0,50.0,84.5,1.0,10.52,1.892,36.88,19.51,49.69,0.33492020572631,56.7729093620084,0.035625067510242,3.24345494804537,1.37549990912395
41.0,94.0,6.0,50.0,50.0,50.0,83.1,1.0,10.836,1.8760000000000001,36.69,19.53,49.300000000000004,0.33063706156608,56.7729093620084,0.034143860455191,3.29180801384285,1.36967149346111
41.0,95.0,5.0,45.0,50.0,50.0,91.0,1.0,6.502,2.038,38.08,15.440000000000001,56.269999999999996,0.3604877956958,56.7729093620084,0.062040271206337,2.5499019588996,1.42758537397943
41.0,95.0,5.0,46.0,50.0,50.0,89.6,1.0,7.175000000000002,1.985,35.58,16.36,54.39999999999999,0.35620465153557,56.7729093620084,0.055553032065269,2.67861904719577,1.40890028036054
41.0,95.0,5.0,47.0,50.0,50.0,88.2,1.0,7.329000000000001,1.975,36.29,16.840000000000003,54.0,0.35192150737534,56.7729093620084,0.053731773332379,2.70721258862321,1.40534693225552
41.0,95.0,5.0,48.0,50.0,50.0,86.8,1.0,8.315000000000001,1.9300000000000002,36.279999999999994,17.26,52.2,0.34763836321511,56.7729093620084,0.046783803780843,2.88357417105924,1.38924439894498
41.0,95.0,5.0,49.0,50.0,50.0,85.3,1.0,8.343,1.9139999999999997,34.89,17.779999999999998,51.8,0.34335521905488,56.7729093620084,0.046052318125664,2.88842517645862,1.3834738884417
41.0,95.0,5.0,50.0,50.0,50.0,83.9,1.0,9.899,1.879,38.290000000000006,17.13,50.0,0.33907207489465,56.7729093620084,0.038329291020014,3.14626763006582,1.37076620909621
41.0,96.0,4.0,45.0,50.0,50.0,91.9,1.0,5.9030000000000005,2.034,37.269999999999996,13.61,57.10000000000001,0.36892280902437,56.7729093620084,0.069934715110668,2.42960902204449,1.42618371888057
41.0,96.0,4.0,46.0,50.0,50.0,90.5,1.0,6.093999999999999,2.019,37.6,13.330000000000002,56.69,0.36463966486414,56.7729093620084,0.066956315225299,2.46860284371545,1.42091519803259
41.0,96.0,4.0,47.0,50.0,50.0,89.0,1.0,6.145,2.0010000000000003,38.339999999999996,13.61,56.21,0.36035652070391,56.7729093620084,0.065620658530134,2.47891105124811,1.41456707158056
41.0,96.0,4.0,48.0,50.0,50.0,87.6,1.0,6.831999999999999,1.9569999999999996,38.92,13.91,54.389999999999986,0.35607337654368,56.7729093620084,0.058320566210828,2.61380948043273,1.39892816112908
41.0,96.0,4.0,49.0,50.0,50.0,86.2,1.0,6.954000000000001,1.9449999999999998,40.11,13.790000000000001,53.96999999999999,0.35179023238345,56.7729093620084,0.056608178032367,2.63704379940872,1.39463256809814
41.0,96.0,4.0,50.0,50.0,50.0,84.8,1.0,7.813,1.8980000000000001,39.48,14.15,52.10000000000001,0.34750708822322,56.7729093620084,0.049770949919593,2.7951744131628,1.37767920794356
51.0,93.0,7.0,45.0,50.0,50.0,90.1,1.0,8.193999999999999,2.024,32.29,21.139999999999997,53.89999999999999,0.35077348386866,42.1699061133102,0.047902798199784,2.86251637549901,1.4226735395023
51.0,93.0,7.0,46.0,50.0,50.0,88.7,1.0,9.238999999999999,1.9789999999999999,33.35000000000001,21.36,52.2,0.34721021799043,42.1699061133102,0.042053061362841,3.03957233833972,1.40676934854297
51.0,93.0,7.0,47.0,50.0,50.0,87.4,1.0,9.33,1.968,33.87,21.319999999999997,51.889999999999986,0.3436469521122,42.1699061133102,0.041215534771013,3.05450486986025,1.40285423334001
51.0,93.0,7.0,48.0,50.0,50.0,86.0,1.0,9.661999999999999,1.952,32.35,21.740000000000002,51.5,0.34008368623397,42.1699061133102,0.039386632673961,3.10837578165832,1.39713993572584
51.0,93.0,7.0,49.0,50.0,50.0,84.7,1.0,11.489999999999998,1.918,32.720000000000006,21.97,49.800000000000004,0.33652042035574,42.1699061133102,0.032773398640389,3.38969025133566,1.38491877018113
51.0,93.0,7.0,50.0,50.0,50.0,83.3,1.0,11.28,1.903,33.22,21.85,49.5,0.33295715447751,42.1699061133102,0.033030058143647,3.35857112474933,1.37949266036467
51.0,94.0,6.0,45.0,50.0,50.0,90.9,1.0,7.457000000000001,2.0170000000000003,32.650000000000006,18.869999999999997,54.8,0.35920849719723,42.1699061133102,0.05390295136968,2.7307508125056,1.42021125189177
51.0,94.0,6.0,46.0,50.0,50.0,89.6,1.0,7.612,2.018,33.709999999999994,18.93,54.39999999999999,0.355645231319,42.1699061133102,0.052281530983442,2.75898532072934,1.42056326856638
51.0,94.0,6.0,47.0,50.0,50.0,88.2,1.0,7.853999999999999,2.003,34.230000000000004,19.05,54.0,0.35208196544077,42.1699061133102,0.050162938544464,2.80249888492395,1.41527382509534
51.0,94.0,6.0,48.0,50.0,50.0,86.9,1.0,8.626999999999999,1.9600000000000002,35.190000000000005,19.55,52.3,0.34851869956254,42.1699061133102,0.045206030463717,2.93717551399299,1.4
51.0,94.0,6.0,49.0,50.0,50.0,85.5,1.0,8.758000000000001,1.9470000000000003,35.660000000000004,19.1,51.92999999999999,0.34495543368431,42.1699061133102,0.044074575278916,2.9593918294136,1.39534941860453
51.0,94.0,6.0,50.0,50.0,50.0,84.1,1.0,9.06,1.937,36.35,19.259999999999998,51.60000000000001,0.34139216780608,42.1699061133102,0.042165324036976,3.00998338865848,1.39176147381654
51.0,95.0,5.0,45.0,50.0,50.0,91.8,1.0,6.159000000000001,2.056,35.230000000000004,15.920000000000002,57.0,0.3676435105258,42.1699061133102,0.066795435667863,2.48173326528054,1.43387586631479
51.0,95.0,5.0,46.0,50.0,50.0,90.4,1.0,6.3759999999999994,2.0469999999999997,35.87,16.15,56.60000000000001,0.36408024464757,42.1699061133102,0.063896768155682,2.52507425633386,1.43073407731835
51.0,95.0,5.0,47.0,50.0,50.0,89.1,1.0,6.502,2.038,34.37,16.5,56.239999999999995,0.36051697876934,42.1699061133102,0.062045293639325,2.5499019588996,1.42758537397943
51.0,95.0,5.0,48.0,50.0,50.0,87.7,1.0,7.133,1.9829999999999999,34.31,17.009999999999998,54.5,0.35695371289111,42.1699061133102,0.05599764541219,2.67076767990029,1.40819032804518
51.0,95.0,5.0,49.0,50.0,50.0,86.3,1.0,7.352000000000001,1.9770000000000003,34.790000000000006,16.949999999999996,54.10000000000001,0.35339044701288,42.1699061133102,0.053787256557048,2.71145717281317,1.40605832026982
51.0,95.0,5.0,50.0,50.0,50.0,85.0,1.0,8.264,1.9309999999999998,33.64,17.95,52.32000000000001,0.34982718113465,42.1699061133102,0.047368903157027,2.87471737741295,1.38960426021224
51.0,96.0,4.0,45.0,50.0,50.0,92.6,1.0,5.372999999999999,2.089,36.57,12.78,59.339999999999996,0.37607852385437,42.1699061133102,0.078323444666488,2.31797325264982,1.44533733086778
51.0,96.0,4.0,46.0,50.0,50.0,91.3,1.0,5.422,2.069,36.230000000000004,13.440000000000001,58.919999999999995,0.37251525797614,42.1699061133102,0.076880223842734,2.3285188425263,1.43840189098875
51.0,96.0,4.0,47.0,50.0,50.0,89.9,1.0,5.934,2.0300000000000002,36.06999999999999,13.669999999999998,57.10000000000001,0.36895199209791,42.1699061133102,0.069574870097331,2.43598029548681,1.4247806848775
51.0,96.0,4.0,48.0,50.0,50.0,88.5,1.0,5.927999999999999,2.016,37.07,14.069999999999999,56.7,0.36538872621968,42.1699061133102,0.068972669473654,2.43474844696531,1.41985914794391
51.0,96.0,4.0,49.0,50.0,50.0,87.2,1.0,6.1370000000000005,2.0079999999999996,38.31,13.13,56.39,0.36182546034145,42.1699061133102,0.065974041082301,2.47729691397701,1.41703916671347
51.0,96.0,4.0,50.0,50.0,50.0,85.8,1.0,6.706999999999999,1.959,37.68,14.180000000000001,54.5,0.35826219446322,42.1699061133102,0.059772684598829,2.58978763608138,1.3996428115773
61.0,93.0,7.0,45.0,50.0,50.0,90.9,1.0,7.794000000000001,2.0559999999999996,30.979999999999997,21.389999999999997,54.81,0.35909643909866,30.9362698154691,0.051556186213934,2.79177362979164,1.43387586631479
61.0,93.0,7.0,46.0,50.0,50.0,89.6,1.0,8.053999999999998,2.0379999999999994,31.7,21.169999999999998,54.5,0.35625305150243,30.9362698154691,0.049496792231341,2.83795701165469,1.42758537397943
61.0,93.0,7.0,47.0,50.0,50.0,88.3,1.0,8.068000000000001,2.027,32.44,21.240000000000002,54.2,0.3534096639062,30.9362698154691,0.049016536181338,2.84042250378355,1.42372750201715
61.0,93.0,7.0,48.0,50.0,50.0,87.1,1.0,8.236,2.0200000000000005,34.57000000000001,20.79,53.889999999999986,0.35056627630997,30.9362698154691,0.047630362213557,2.86984320129167,1.42126704035519
61.0,93.0,7.0,49.0,50.0,50.0,85.8,1.0,9.193000000000001,1.9780000000000002,34.190000000000005,20.86,52.27,0.34772288871374,30.9362698154691,0.042325890620111,3.03199604221378,1.40641387933993
61.0,93.0,7.0,50.0,50.0,50.0,84.5,1.0,9.447999999999999,1.9700000000000002,33.74,21.089999999999996,52.0,0.34487950111751,30.9362698154691,0.040846757170882,3.0737599125501,1.40356688476182
61.0,94.0,6.0,45.0,50.0,50.0,91.8,1.0,6.609999999999999,2.0900000000000003,32.989999999999995,18.13,57.09000000000001,0.36753145242723,30.9362698154691,0.062219015925276,2.57099202643649,1.4456832294801
61.0,94.0,6.0,46.0,50.0,50.0,90.5,1.0,6.601000000000001,2.0789999999999997,32.45,18.629999999999995,56.7,0.364688064831,30.9362698154691,0.061821836774108,2.56924113309748,1.44187378088375
61.0,94.0,6.0,47.0,50.0,50.0,89.2,1.0,6.786,2.0700000000000003,32.29,18.54,56.39999999999999,0.36184467723477,30.9362698154691,0.059667579402551,2.60499520153109,1.43874945699382
61.0,94.0,6.0,48.0,50.0,50.0,87.9,1.0,7.467999999999999,2.0249999999999995,33.31,18.990000000000002,54.7,0.35900128963854,30.9362698154691,0.053792507111078,2.73276416838336,1.42302494707577
61.0,94.0,6.0,49.0,50.0,50.0,86.6,1.0,7.5760000000000005,2.0149999999999997,36.02,18.689999999999998,54.39999999999999,0.35615790204231,30.9362698154691,0.052605688012849,2.7524534510142,1.41950695665784
61.0,94.0,6.0,50.0,50.0,50.0,85.3,1.0,7.761,2.0159999999999996,33.43000000000001,19.099999999999998,54.10000000000001,0.35331451444608,30.9362698154691,0.050941752566056,2.78585713919433,1.41985914794391
61.0,95.0,5.0,45.0,50.0,50.0,92.6,1.0,5.6819999999999995,2.13,35.660000000000004,15.41,59.379999999999995,0.3759664657558,30.9362698154691,0.074041970288761,2.38369461131245,1.45945195193264
61.0,95.0,5.0,46.0,50.0,50.0,91.3,1.0,5.6259999999999994,2.1100000000000003,35.95,15.559999999999999,59.0,0.37312307815957,30.9362698154691,0.074213424184244,2.37191905426808,1.4525839046334
61.0,95.0,5.0,47.0,50.0,50.0,90.0,1.0,5.7589999999999995,2.103,35.32,15.95,58.7,0.37027969056334,30.9362698154691,0.071947034856812,2.39979165762364,1.4501724035438
61.0,95.0,5.0,48.0,50.0,50.0,88.7,1.0,6.238999999999999,2.057,35.09,15.980000000000004,57.0,0.36743630296711,30.9362698154691,0.065901782820996,2.49779903114722,1.43422452914458
61.0,95.0,5.0,49.0,50.0,50.0,87.5,1.0,6.392,2.047,34.1,16.47,56.7,0.36459291537088,30.9362698154691,0.063826575766586,2.52824049488968,1.43073407731835
61.0,95.0,5.0,50.0,50.0,50.0,86.2,1.0,6.507,2.0479999999999996,36.17,16.169999999999998,56.39999999999999,0.36174952777465,30.9362698154691,0.062209577620998,2.55088220033776,1.43108350559987
61.0,96.0,4.0,45.0,50.0,50.0,93.4,1.0,4.86,2.1640000000000006,35.5,13.1,61.720000000000006,0.38440147908437,30.9362698154691,0.088507254134858,2.20454076850486,1.47105404387466
61.0,96.0,4.0,46.0,50.0,50.0,92.2,1.0,4.943,2.146,36.67,12.78,61.39999999999999,0.38155809148814,30.9362698154691,0.086377403272351,2.22328585656456,1.4649232061784
61.0,96.0,4.0,47.0,50.0,50.0,90.9,1.0,5.286,2.0949999999999998,36.5,13.09,59.60000000000001,0.37871470389191,30.9362698154691,0.080170592821613,2.29913027034137,1.44741148261301
61.0,96.0,4.0,48.0,50.0,50.0,89.6,1.0,5.340999999999999,2.084,36.3,13.2,59.3,0.37587131629568,30.9362698154691,0.078749298433789,2.31106036269068,1.44360659460949
61.0,96.0,4.0,49.0,50.0,50.0,88.3,1.0,5.392,2.073,35.589999999999996,13.790000000000001,59.0,0.37302792869945,30.9362698154691,0.077414364283139,2.322068043792,1.43979165159408
61.0,96.0,4.0,50.0,50.0,50.0,87.0,1.0,5.524000000000001,2.0700000000000003,36.529999999999994,13.839999999999998,58.7,0.37018454110322,30.9362698154691,0.074988504977282,2.35031912726761,1.43874945699382
71.0,93.0,7.0,45.0,50.0,50.0,91.9,1.0,6.774999999999999,2.128,31.4,20.630000000000003,57.21,0.36858663472866,22.2945827376124,0.06087799915297,2.60288301696407,1.45876660230484
71.0,93.0,7.0,46.0,50.0,50.0,90.6,1.0,6.817,2.11,31.459999999999997,20.709999999999997,56.98,0.36646312541443,22.2945827376124,0.060154354897865,2.6109385285755,1.4525839046334
71.0,93.0,7.0,47.0,50.0,50.0,89.4,1.0,7.027000000000001,2.099,31.400000000000006,20.9,56.7,0.3643396161002,22.2945827376124,0.058018504399619,2.65084892062901,1.44879260075416
71.0,93.0,7.0,48.0,50.0,50.0,88.2,1.0,7.1129999999999995,2.097,32.99,19.830000000000005,56.459999999999994,0.36221610678597,22.2945827376124,0.05698296407894,2.66702080981758,1.44810220633766
71.0,93.0,7.0,49.0,50.0,50.0,87.0,1.0,7.261,2.0949999999999998,30.04,20.57,56.2,0.36009259747174,22.2945827376124,0.055494231727156,2.69462427807663,1.44741148261301
71.0,93.0,7.0,50.0,50.0,50.0,85.8,1.0,7.822,2.04,31.740000000000002,20.85,54.63000000000001,0.35796908815751,22.2945827376124,0.051210356641301,2.79678386723036,1.42828568570857
71.0,94.0,6.0,45.0,50.0,50.0,92.7,1.0,5.901000000000001,2.16,33.06,17.78,59.5,0.37702164805723,22.2945827376124,0.0714941915228,2.42919739831904,1.46969384566991
71.0,94.0,6.0,46.0,50.0,50.0,91.5,1.0,5.909999999999999,2.152,31.790000000000003,18.07,59.279999999999994,0.374898138743,22.2945827376124,0.070983251650324,2.43104915622864,1.46696966567138
71.0,94.0,6.0,47.0,50.0,50.0,90.3,1.0,5.992999999999999,2.1409999999999996,33.48,18.220000000000002,59.0,0.37277462942877,22.2945827376124,0.069603672673251,2.44806045676981,1.46321563687653
71.0,94.0,6.0,48.0,50.0,50.0,89.1,1.0,6.122000000000002,2.142,33.510000000000005,18.380000000000003,58.779999999999994,0.37065112011454,22.2945827376124,0.067748873474056,2.47426756839272,1.46355731011806
71.0,94.0,6.0,49.0,50.0,50.0,87.9,1.0,6.534999999999999,2.0879999999999996,33.48,18.099999999999998,57.110000000000014,0.36852761080031,22.2945827376124,0.063103656692509,2.55636460623284,1.44499134945508
71.0,94.0,6.0,50.0,50.0,50.0,86.6,1.0,6.612,2.082,32.769999999999996,18.55,56.89999999999999,0.36640410148608,22.2945827376124,0.062009405560031,2.57138095194003,1.44291371883422
71.0,95.0,5.0,45.0,50.0,50.0,93.5,1.0,5.096,2.2079999999999997,32.050000000000004,15.790000000000001,61.89999999999999,0.3854566613858,22.2945827376124,0.08464011069284,2.25743216952359,1.48593404968054
71.0,95.0,5.0,46.0,50.0,50.0,92.3,1.0,5.150999999999999,2.186,35.02,15.219999999999999,61.60000000000001,0.38333315207157,22.2945827376124,0.083275052837913,2.26958145921225,1.4785127662621
71.0,95.0,5.0,47.0,50.0,50.0,91.1,1.0,5.196,2.185,34.41,15.569999999999999,61.389999999999986,0.38120964275734,22.2945827376124,0.08209653391945,2.27947362344906,1.47817454990945
71.0,95.0,5.0,48.0,50.0,50.0,89.9,1.0,5.511,2.1350000000000002,33.16,15.979999999999999,59.7,0.37908613344311,22.2945827376124,0.076972851265259,2.34755191635883,1.46116391962025
71.0,95.0,5.0,49.0,50.0,50.0,88.7,1.0,5.634000000000001,2.129,33.33,15.819999999999999,59.419999999999995,0.37696262412888,22.2945827376124,0.074870638338697,2.3736048533823,1.45910931735768
71.0,95.0,5.0,50.0,50.0,50.0,87.5,1.0,5.6259999999999994,2.1109999999999998,34.61,15.77,59.2,0.37483911481465,22.2945827376124,0.074554740397724,2.37191905426808,1.45292807805479
71.0,96.0,4.0,45.0,50.0,50.0,94.4,1.0,4.449,2.232,34.129999999999995,12.4,64.30999999999999,0.39389167471437,22.2945827376124,0.099070529108874,2.10926527492395,1.49398795175865
71.0,96.0,4.0,46.0,50.0,50.0,93.2,1.0,4.452,2.224,38.010000000000005,11.940000000000001,64.07000000000002,0.39176816540014,22.2945827376124,0.098470030791275,2.10997630318447,1.49130815058458
71.0,96.0,4.0,47.0,50.0,50.0,92.0,1.0,4.803000000000001,2.178,34.849999999999994,13.12,62.31,0.38964465608591,22.2945827376124,0.090779173466611,2.1915747762739,1.47580486514986
71.0,96.0,4.0,48.0,50.0,50.0,90.8,1.0,4.763,2.16,35.74,12.839999999999998,62.080000000000005,0.38752114677168,22.2945827376124,0.091042654469349,2.1824298385057,1.46969384566991
71.0,96.0,4.0,49.0,50.0,50.0,89.5,1.0,4.8100000000000005,2.157,36.58,12.71,61.8,0.38539763745745,22.2945827376124,0.0896590345769,2.19317121994613,1.46867287031524
71.0,96.0,4.0,50.0,50.0,50.0,88.3,1.0,4.903,2.1510000000000002,35.809999999999995,13.510000000000002,61.60000000000001,0.38327412814322,22.2945827376124,0.087473740443048,2.21427188935776,1.46662878738964
81.0,93.0,7.0,45.0,50.0,50.0,92.9,1.0,6.049000000000001,2.21,29.429999999999996,19.7,59.86999999999999,0.37924407075866,15.6468015943021,0.070156077893692,2.45947148794207,1.48660687473185
81.0,93.0,7.0,46.0,50.0,50.0,91.8,1.0,6.1049999999999995,2.1990000000000003,30.329999999999995,19.85,59.67,0.37784043972643,15.6468015943021,0.0692552747017,2.47082982012117,1.48290255917238
81.0,93.0,7.0,47.0,50.0,50.0,90.6,1.0,6.059,2.1800000000000006,32.32,19.31,59.48,0.3764368086942,15.6468015943021,0.06952183345912,2.46150360552245,1.47648230602334
81.0,93.0,7.0,48.0,50.0,50.0,89.5,1.0,6.1259999999999994,2.1919999999999997,31.45,20.01,59.29,0.37503317766197,15.6468015943021,0.068505080934336,2.47507575641636,1.48054044186574
81.0,93.0,7.0,49.0,50.0,50.0,88.4,1.0,6.323,2.1710000000000003,32.19,19.07,59.10000000000001,0.37362954662974,15.6468015943021,0.066122325269442,2.51455761516812,1.47343136928735
81.0,93.0,7.0,50.0,50.0,50.0,87.2,1.0,6.307999999999999,2.1740000000000004,33.67,18.9,58.90999999999999,0.37222591559751,15.6468015943021,0.066030564291949,2.5115732121521,1.47444904964532
81.0,94.0,6.0,45.0,50.0,50.0,93.8,1.0,5.25,2.246,31.880000000000003,17.029999999999998,62.2,0.38767908408723,15.6468015943021,0.082631027636878,2.29128784747792,1.49866607354674
81.0,94.0,6.0,46.0,50.0,50.0,92.6,1.0,5.282,2.232,30.540000000000003,17.990000000000002,62.0,0.386275453055,15.6468015943021,0.081833061713091,2.29826021155134,1.49398795175865
81.0,94.0,6.0,47.0,50.0,50.0,91.5,1.0,5.325000000000001,2.24,31.310000000000002,17.6,61.83,0.38487182202277,15.6468015943021,0.080877289923658,2.30759615184287,1.49666295470958
81.0,94.0,6.0,48.0,50.0,50.0,90.3,1.0,5.322,2.2270000000000003,33.86,17.21,61.65,0.38346819099054,15.6468015943021,0.080627753799026,2.30694603317893,1.49231363995643
81.0,94.0,6.0,49.0,50.0,50.0,89.2,1.0,5.386000000000001,2.226,33.339999999999996,17.03,61.48,0.38206455995831,15.6468015943021,0.07937806212279,2.32077573237915,1.49197855212466
81.0,94.0,6.0,50.0,50.0,50.0,88.1,1.0,5.432,2.2119999999999997,30.21,17.79,61.3,0.38066092892608,15.6468015943021,0.078416711978697,2.33066514111315,1.48727939540626
81.0,95.0,5.0,45.0,50.0,50.0,94.6,1.0,4.581,2.2800000000000002,33.16,14.920000000000002,64.67,0.3961140974158,15.6468015943021,0.096758715347802,2.14032707780844,1.50996688705415
81.0,95.0,5.0,46.0,50.0,50.0,93.5,1.0,4.662999999999999,2.2689999999999997,34.44,14.429999999999998,64.47999999999999,0.39471046638357,15.6468015943021,0.094720354253317,2.15939806427625,1.50632001911944
81.0,95.0,5.0,47.0,50.0,50.0,92.3,1.0,4.689000000000001,2.272,34.87,14.459999999999999,64.28999999999999,0.39330683535134,15.6468015943021,0.093860172479878,2.16540989191423,1.50731549451334
81.0,95.0,5.0,48.0,50.0,50.0,91.2,1.0,4.699,2.258,33.66,14.889999999999997,64.10000000000001,0.39190320431911,15.6468015943021,0.09332617272464,2.16771769379687,1.50266430050095
81.0,95.0,5.0,49.0,50.0,50.0,90.0,1.0,4.743,2.2649999999999997,33.8,15.05,63.89999999999999,0.39049957328688,15.6468015943021,0.092129247840611,2.17784296954578,1.50499169432924
81.0,95.0,5.0,50.0,50.0,50.0,88.9,1.0,5.003,2.205,31.520000000000003,15.8,62.3,0.38909594225465,15.6468015943021,0.087027455403349,2.23673869730016,1.48492424049175
81.0,96.0,4.0,45.0,50.0,50.0,95.5,1.0,4.0920000000000005,2.324,32.910000000000004,13.05,67.15,0.40454911074437,15.6468015943021,0.110628165914699,2.02286924935844,1.52446712001276
81.0,96.0,4.0,46.0,50.0,50.0,94.3,1.0,4.1049999999999995,2.3120000000000003,35.51,11.87,66.99,0.40314547971214,15.6468015943021,0.109895198976342,2.02607995893548,1.52052622469986
81.0,96.0,4.0,47.0,50.0,50.0,93.2,1.0,4.109999999999999,2.3,33.37,12.040000000000003,66.79999999999998,0.40174184867991,15.6468015943021,0.109379350042049,2.02731349327133,1.51657508881031
81.0,96.0,4.0,48.0,50.0,50.0,92.0,1.0,4.143,2.3089999999999997,34.260000000000005,12.54,66.60000000000001,0.40033821764768,15.6468015943021,0.10812900447689,2.03543607121422,1.51953940389843
81.0,96.0,4.0,49.0,50.0,50.0,90.9,1.0,4.357,2.255,36.38,12.02,64.91999999999999,0.39893458661545,15.6468015943021,0.102457609002224,2.08734280845289,1.50166574176812
81.0,96.0,4.0,50.0,50.0,50.0,89.8,1.0,4.389000000000001,2.249,33.64999999999999,13.479999999999999,64.72999999999999,0.39753095558322,15.6468015943021,0.101352731669543,2.09499403340439,1.4996666296214
91.0,93.0,7.0,45.0,50.0,50.0,94.1,1.0,5.186,2.3329999999999997,31.77,18.32,64.0,0.39106874718866,10.5328702830664,0.084382168936389,2.27727907819837,1.5274161188098
91.0,93.0,7.0,46.0,50.0,50.0,93.0,1.0,5.115,2.324,32.300000000000004,18.16,63.89999999999999,0.39038499443843,10.5328702830664,0.085403872683598,2.26163657557973,1.52446712001276
91.0,93.0,7.0,47.0,50.0,50.0,92.0,1.0,5.377000000000001,2.2789999999999995,30.74,18.73,62.5,0.3897012416882,10.5328702830664,0.081100184015082,2.31883591485038,1.50963571764847
91.0,93.0,7.0,48.0,50.0,50.0,90.9,1.0,5.379999999999999,2.292,30.610000000000003,18.64,62.39999999999999,0.38901748893797,10.5328702830664,0.08091274537576,2.31948270094864,1.51393526942205
91.0,93.0,7.0,49.0,50.0,50.0,89.8,1.0,5.444999999999999,2.274,31.05,19.13,62.3,0.38833373618774,10.5328702830664,0.079806327051255,2.33345237791561,1.50797877969154
91.0,93.0,7.0,50.0,50.0,50.0,88.8,1.0,5.478,2.263,28.619999999999997,19.65,62.2,0.38764998343751,10.5328702830664,0.07918589475476,2.34051276433178,1.50432709209134
91.0,94.0,6.0,45.0,50.0,50.0,95.0,1.0,4.708,2.3419999999999996,29.919999999999998,17.11,65.17,0.39950376051723,10.5328702830664,0.094954271032027,2.16979261681848,1.5303594349041
91.0,94.0,6.0,46.0,50.0,50.0,93.9,1.0,4.722,2.337,32.53,16.440000000000005,65.07000000000001,0.398820007767,10.5328702830664,0.094510713403489,2.17301633680007,1.52872495891184
91.0,94.0,6.0,47.0,50.0,50.0,92.8,1.0,4.7909999999999995,2.322,30.03,17.169999999999995,64.93999999999998,0.39813625501677,10.5328702830664,0.092989870457893,2.18883530673278,1.52381101190404
91.0,94.0,6.0,48.0,50.0,50.0,91.7,1.0,4.769,2.3169999999999997,31.46,16.71,64.79999999999998,0.39745250226654,10.5328702830664,0.093258408478981,2.183804020511,1.52216950435883
91.0,94.0,6.0,49.0,50.0,50.0,90.7,1.0,4.765000000000001,2.324,32.67,16.569999999999997,64.72,0.39676874951631,10.5328702830664,0.093176123968258,2.18288799529431,1.52446712001276
91.0,94.0,6.0,50.0,50.0,50.0,89.6,1.0,4.776,2.321,31.279999999999994,17.000000000000004,64.61000000000001,0.39608499676608,10.5328702830664,0.092801321478485,2.18540614074364,1.52348285188905
91.0,95.0,5.0,45.0,50.0,50.0,95.8,1.0,4.178,2.369,31.599999999999994,14.52,67.70000000000002,0.4079387738458,10.5328702830664,0.109258853023803,2.04401565551734,1.53915561266559
